date,open,high,low,close,Volume BTC
2016-03-18 11:00:00,416.7,416.7,416.7,416.7,0.0
2016-03-20 07:00:00,410.0,410.0,410.0,410.0,0.0
2016-03-20 08:00:00,410.0,410.0,410.0,410.0,0.0
2016-03-20 09:00:00,410.0,410.0,410.0,410.0,0.0
2016-03-20 15:00:00,410.0,410.0,410.0,410.0,0.0
2016-03-22 05:00:00,416.99,416.99,416.99,416.99,0.0
2016-03-22 08:00:00,416.99,416.99,416.99,416.99,0.0
2016-03-22 09:00:00,416.99,416.99,416.99,416.99,0.0
2016-03-22 10:00:00,416.99,416.99,416.99,416.99,0.0
2016-03-23 06:00:00,416.99,416.99,416.99,416.99,0.0
2016-03-23 07:00:00,416.99,416.99,416.99,416.99,0.0
2016-03-23 08:00:00,416.99,416.99,416.99,416.99,0.0
2016-03-23 09:00:00,416.99,416.99,416.99,416.99,0.0
2016-03-23 10:00:00,416.99,416.99,416.99,416.99,0.0
2016-03-24 03:00:00,416.85,416.85,416.85,416.85,0.0
2016-03-24 04:00:00,416.85,416.85,416.85,416.85,0.0
2016-03-26 13:00:00,416.8,416.8,416.8,416.8,0.0
2016-03-26 14:00:00,416.8,416.8,416.8,416.8,0.0
2016-03-27 10:00:00,416.71,416.71,416.71,416.71,0.0
2016-03-27 11:00:00,416.71,416.71,416.71,416.71,0.0
2016-03-27 12:00:00,416.71,416.71,416.71,416.71,0.0
2016-03-29 07:00:00,422.01,422.01,422.01,422.01,0.0
2016-03-29 08:00:00,422.01,422.01,422.01,422.01,0.0
2016-03-30 02:00:00,414.38,414.38,414.38,414.38,0.0
2016-03-30 03:00:00,414.38,414.38,414.38,414.38,0.0
2016-03-31 10:00:00,415.32,415.32,415.32,415.32,0.0
2016-03-31 11:00:00,415.32,415.32,415.32,415.32,0.0
2016-04-02 07:00:00,420.12,420.12,420.12,420.12,0.0
2016-04-02 08:00:00,420.12,420.12,420.12,420.12,0.0
2016-04-02 09:00:00,420.12,420.12,420.12,420.12,0.0
2016-04-02 12:00:00,419.99,419.99,419.99,419.99,0.0
2016-04-03 03:00:00,419.99,419.99,419.99,419.99,0.0
2016-04-03 09:00:00,418.93,418.93,418.93,418.93,0.0
2016-04-03 10:00:00,418.93,418.93,418.93,418.93,0.0
2016-04-03 11:00:00,418.93,418.93,418.93,418.93,0.0
2016-04-03 16:00:00,419.0,419.0,419.0,419.0,0.0
2016-04-03 18:00:00,419.0,419.0,419.0,419.0,0.0
2016-04-03 21:00:00,419.0,419.0,419.0,419.0,0.0
2016-04-04 05:00:00,419.44,419.44,419.44,419.44,0.0
2016-04-04 06:00:00,419.44,419.44,419.44,419.44,0.0
2016-04-05 00:00:00,419.99,419.99,419.99,419.99,0.0
2016-04-06 04:00:00,422.48,422.48,422.48,422.48,0.0
2016-04-06 09:00:00,422.48,422.48,422.48,422.48,0.0
2016-04-09 09:00:00,415.73,415.73,415.73,415.73,0.0
2016-04-09 10:00:00,415.73,415.73,415.73,415.73,0.0
2016-04-10 05:00:00,417.11,417.11,417.11,417.11,0.0
2016-04-10 06:00:00,417.11,417.11,417.11,417.11,0.0
2016-04-11 10:00:00,419.52,419.52,419.52,419.52,0.0
2016-04-11 11:00:00,419.52,419.52,419.52,419.52,0.0
2016-04-13 08:00:00,424.65,424.65,424.65,424.65,0.0
2016-04-13 09:00:00,424.65,424.65,424.65,424.65,0.0
2016-04-13 10:00:00,424.65,424.65,424.65,424.65,0.0
2016-04-17 06:00:00,429.71,429.71,429.71,429.71,0.0
2016-04-17 07:00:00,429.71,429.71,429.71,429.71,0.0
2016-04-17 10:00:00,429.56,429.56,429.56,429.56,0.0
2016-04-17 11:00:00,429.56,429.56,429.56,429.56,0.0
2016-04-17 12:00:00,429.56,429.56,429.56,429.56,0.0
2016-04-17 20:00:00,427.01,427.01,427.01,427.01,0.0
2016-04-17 21:00:00,427.01,427.01,427.01,427.01,0.0
2016-04-20 08:00:00,435.98,435.98,435.98,435.98,0.0
2016-04-20 09:00:00,435.98,435.98,435.98,435.98,0.0
2016-04-21 10:00:00,443.03,443.03,443.03,443.03,0.0
2016-04-21 11:00:00,443.03,443.03,443.03,443.03,0.0
2016-05-01 12:00:00,452.18,452.18,452.18,452.18,0.0
2016-05-01 13:00:00,452.18,452.18,452.18,452.18,0.0
2016-05-02 04:00:00,453.38,453.38,453.38,453.38,0.0
2016-05-02 05:00:00,453.38,453.38,453.38,453.38,0.0
2016-05-02 06:00:00,453.38,453.38,453.38,453.38,0.0
2016-05-07 06:00:00,458.84,458.84,458.84,458.84,0.0
2016-05-07 07:00:00,458.84,458.84,458.84,458.84,0.0
2016-05-07 08:00:00,458.84,458.84,458.84,458.84,0.0
2016-05-14 07:00:00,457.48,457.48,457.48,457.48,0.0
2016-05-14 08:00:00,457.48,457.48,457.48,457.48,0.0
2016-05-16 08:00:00,456.85,456.85,456.85,456.85,0.0
2016-05-16 09:00:00,456.85,456.85,456.85,456.85,0.0
2016-05-20 09:00:00,442.19,442.19,442.19,442.19,0.0
2016-05-20 10:00:00,442.19,442.19,442.19,442.19,0.0
2016-06-17 03:00:00,774.32,774.32,774.32,774.32,0.0
2016-06-17 04:00:00,774.32,774.32,774.32,774.32,0.0
2016-07-16 09:00:00,666.62,666.62,666.62,666.62,0.0
2016-07-16 10:00:00,666.62,666.62,666.62,666.62,0.0
2016-07-17 08:00:00,669.01,669.01,669.01,669.01,0.0
2016-07-17 09:00:00,669.01,669.01,669.01,669.01,0.0
2016-07-17 10:00:00,669.01,669.01,669.01,669.01,0.0
2016-07-19 02:00:00,673.42,673.42,673.42,673.42,0.0
2016-07-19 07:00:00,673.42,673.42,673.42,673.42,0.0
2016-07-24 02:00:00,655.91,655.91,655.91,655.91,0.0
2016-07-27 09:00:00,655.91,655.91,655.91,655.91,0.0
2016-07-28 08:00:00,657.71,657.71,657.71,657.71,0.0
2016-07-28 09:00:00,657.71,657.71,657.71,657.71,0.0
2016-07-29 07:00:00,657.65,657.65,657.65,657.65,0.0
2016-07-29 08:00:00,657.65,657.65,657.65,657.65,0.0
2016-07-29 09:00:00,657.65,657.65,657.65,657.65,0.0
2016-07-29 10:00:00,657.65,657.65,657.65,657.65,0.0
2016-07-30 04:00:00,657.98,657.98,657.98,657.98,0.0
2016-07-30 05:00:00,657.98,657.98,657.98,657.98,0.0
2016-08-07 03:00:00,591.49,591.49,591.49,591.49,0.0
2016-08-07 07:00:00,591.89,591.89,591.89,591.89,0.0
2016-08-07 08:00:00,591.89,591.89,591.89,591.89,0.0
2016-08-08 10:00:00,591.49,591.49,591.49,591.49,0.0
2016-08-13 07:00:00,588.99,588.99,588.99,588.99,0.0
2016-08-13 09:00:00,588.99,588.99,588.99,588.99,0.0
2016-08-14 06:00:00,583.86,583.86,583.86,583.86,0.0
2016-08-14 07:00:00,583.86,583.86,583.86,583.86,0.0
2016-08-17 07:00:00,577.61,577.61,577.61,577.61,0.0
2016-08-17 08:00:00,577.61,577.61,577.61,577.61,0.0
2016-08-19 08:00:00,574.55,574.55,574.55,574.55,0.0
2016-08-19 09:00:00,574.55,574.55,574.55,574.55,0.0
2016-08-29 06:00:00,574.99,574.99,574.99,574.99,0.0
2016-08-29 07:00:00,574.99,574.99,574.99,574.99,0.0
2016-09-02 08:00:00,570.85,570.85,570.85,570.85,0.0
2016-09-02 09:00:00,570.85,570.85,570.85,570.85,0.0
2016-09-04 08:00:00,600.59,600.59,600.59,600.59,0.0
2016-09-04 09:00:00,600.59,600.59,600.59,600.59,0.0
2016-09-06 08:00:00,606.96,606.96,606.96,606.96,0.0
2016-09-06 09:00:00,606.96,606.96,606.96,606.96,0.0
2016-09-06 10:00:00,606.96,606.96,606.96,606.96,0.0
2016-09-16 03:00:00,606.97,606.97,606.97,606.97,0.0
2016-09-16 04:00:00,606.97,606.97,606.97,606.97,0.0
2016-09-27 08:00:00,606.33,606.33,606.33,606.33,0.0
2016-09-27 09:00:00,606.33,606.33,606.33,606.33,0.0
2016-10-15 06:00:00,639.47,639.47,639.47,639.47,0.0
2016-10-15 08:00:00,639.47,639.47,639.47,639.47,0.0
2016-10-15 09:00:00,639.47,639.47,639.47,639.47,0.0
2016-10-15 10:00:00,639.47,639.47,639.47,639.47,0.0
2016-10-17 08:00:00,635.5,635.5,635.5,635.5,0.0
2016-10-17 09:00:00,635.5,635.5,635.5,635.5,0.0
2016-10-26 08:00:00,657.62,657.62,657.62,657.62,0.0
2016-10-26 09:00:00,657.62,657.62,657.62,657.62,0.0
2016-10-27 08:00:00,681.76,681.76,681.76,681.76,0.0
2016-10-27 09:00:00,681.76,681.76,681.76,681.76,0.0
2016-10-28 02:00:00,682.54,682.54,682.54,682.54,0.0
2016-10-28 03:00:00,682.54,682.54,682.54,682.54,0.0
2016-10-28 04:00:00,682.54,682.54,682.54,682.54,0.0
2016-10-28 05:00:00,682.54,682.54,682.54,682.54,0.0
2016-10-28 06:00:00,682.54,682.54,682.54,682.54,0.0
2016-10-28 07:00:00,682.54,682.54,682.54,682.54,0.0
2016-10-30 06:00:00,707.26,707.26,707.26,707.26,0.0
2016-10-30 07:00:00,707.26,707.26,707.26,707.26,0.0
2016-10-30 08:00:00,707.26,707.26,707.26,707.26,0.0
2016-10-30 09:00:00,707.26,707.26,707.26,707.26,0.0
2016-10-30 10:00:00,707.26,707.26,707.26,707.26,0.0
2016-10-30 11:00:00,707.26,707.26,707.26,707.26,0.0
2016-10-30 12:00:00,707.26,707.26,707.26,707.26,0.0
2016-11-04 03:00:00,701.61,701.61,701.61,701.61,0.0
2016-11-04 04:00:00,701.61,701.61,701.61,701.61,0.0
2016-11-07 07:00:00,706.87,706.87,706.87,706.87,0.0
2016-11-07 08:00:00,706.87,706.87,706.87,706.87,0.0
2016-11-11 06:00:00,711.67,711.67,711.67,711.67,0.0
2016-11-11 07:00:00,711.67,711.67,711.67,711.67,0.0
2016-11-22 05:00:00,734.41,734.41,734.41,734.41,0.0
2016-11-22 06:00:00,734.41,734.41,734.41,734.41,0.0
2016-12-18 10:00:00,789.99,789.99,789.99,789.99,0.0
2016-12-18 12:00:00,789.99,789.99,789.99,789.99,0.0
2017-08-11 02:00:00,3421.45,3421.45,3421.45,3421.45,0.0
2017-08-11 03:00:00,3421.45,3421.45,3421.45,3421.45,0.0
2017-08-16 17:00:00,4340.01,4340.01,4340.01,4340.01,0.0
2017-08-16 18:00:00,4340.01,4340.01,4340.01,4340.01,0.0
2017-08-16 19:00:00,4340.01,4340.01,4340.01,4340.01,0.0
2017-08-16 20:00:00,4340.01,4340.01,4340.01,4340.01,0.0
2017-08-16 21:00:00,4340.01,4340.01,4340.01,4340.01,0.0
2017-08-16 22:00:00,4340.01,4340.01,4340.01,4340.01,0.0
2017-08-16 23:00:00,4340.01,4340.01,4340.01,4340.01,0.0
2017-08-17 00:00:00,4340.01,4340.01,4340.01,4340.01,0.0
2017-08-18 02:00:00,4266.98,4266.98,4266.98,4266.98,0.0
2017-08-18 03:00:00,4266.98,4266.98,4266.98,4266.98,0.0
2017-08-26 00:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 01:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 02:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 03:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 04:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 05:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 06:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 07:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 08:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 09:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 10:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 11:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 12:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 13:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 14:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 15:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 16:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 17:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 18:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 19:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 20:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 21:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 22:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-26 23:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-27 00:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-27 01:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-08-27 02:00:00,4371.25,4371.25,4371.25,4371.25,0.0
2017-09-01 03:00:00,4760.02,4760.02,4760.02,4760.02,0.0
2017-09-01 04:00:00,4760.02,4760.02,4760.02,4760.02,0.0
2017-09-16 00:00:00,3709.85,3709.85,3709.85,3709.85,0.0
2017-09-16 01:00:00,3709.85,3709.85,3709.85,3709.85,0.0
2017-09-16 02:00:00,3709.85,3709.85,3709.85,3709.85,0.0
2017-09-16 03:00:00,3709.85,3709.85,3709.85,3709.85,0.0
2017-09-16 04:00:00,3709.85,3709.85,3709.85,3709.85,0.0
2017-09-16 05:00:00,3709.85,3709.85,3709.85,3709.85,0.0
2017-09-16 06:00:00,3709.85,3709.85,3709.85,3709.85,0.0
2017-09-16 09:00:00,3854.7,3854.7,3854.7,3854.7,0.0
2017-09-16 10:00:00,3854.7,3854.7,3854.7,3854.7,0.0
2017-09-30 00:00:00,4182.89,4182.89,4182.89,4182.89,0.0
2017-09-30 01:00:00,4182.89,4182.89,4182.89,4182.89,0.0
2017-09-30 02:00:00,4182.89,4182.89,4182.89,4182.89,0.0
2017-09-30 03:00:00,4182.89,4182.89,4182.89,4182.89,0.0
2017-10-07 02:00:00,4362.14,4362.14,4362.14,4362.14,0.0
2017-10-07 03:00:00,4362.14,4362.14,4362.14,4362.14,0.0
2017-10-07 04:00:00,4362.14,4362.14,4362.14,4362.14,0.0
2017-10-10 20:00:00,4871.44,4871.44,4871.44,4871.44,0.0
2017-10-10 21:00:00,4871.44,4871.44,4871.44,4871.44,0.0
2017-11-04 01:00:00,7148.63,7148.63,7148.63,7148.63,0.0
2017-11-04 02:00:00,7148.63,7148.63,7148.63,7148.63,0.0
2017-11-04 03:00:00,7148.63,7148.63,7148.63,7148.63,0.0
2017-12-03 01:00:00,10943.41,10943.41,10943.41,10943.41,0.0
2017-12-03 02:00:00,10943.41,10943.41,10943.41,10943.41,0.0
2017-12-09 16:00:00,15218.5,15218.5,15218.5,15218.5,0.0
2017-12-09 17:00:00,15218.5,15218.5,15218.5,15218.5,0.0
2017-12-09 18:00:00,15218.5,15218.5,15218.5,15218.5,0.0
2017-12-09 19:00:00,15218.5,15218.5,15218.5,15218.5,0.0
2017-12-09 20:00:00,15218.5,15218.5,15218.5,15218.5,0.0
2017-12-09 21:00:00,15218.5,15218.5,15218.5,15218.5,0.0
2017-12-16 02:00:00,17750.0,17750.0,17750.0,17750.0,0.0
2017-12-16 03:00:00,17750.0,17750.0,17750.0,17750.0,0.0
2017-12-16 04:00:00,17750.0,17750.0,17750.0,17750.0,0.0
2017-12-16 05:00:00,17750.0,17750.0,17750.0,17750.0,0.0
2017-12-23 16:00:00,15894.0,15894.0,15894.0,15894.0,0.0
2017-12-23 17:00:00,15894.0,15894.0,15894.0,15894.0,0.0
2017-12-23 18:00:00,15894.0,15894.0,15894.0,15894.0,0.0
2017-12-23 19:00:00,15894.0,15894.0,15894.0,15894.0,0.0
2018-01-21 02:00:00,12493.74,12493.74,12493.74,12493.74,0.0
2018-01-21 03:00:00,12493.74,12493.74,12493.74,12493.74,0.0
2018-03-24 02:00:00,8910.0,8910.0,8910.0,8910.0,0.0
2018-03-24 03:00:00,8910.0,8910.0,8910.0,8910.0,0.0
2018-04-07 00:00:00,6592.94,6592.94,6592.94,6592.94,0.0
2018-04-07 01:00:00,6592.94,6592.94,6592.94,6592.94,0.0
2018-04-07 02:00:00,6592.94,6592.94,6592.94,6592.94,0.0
2018-04-07 03:00:00,6592.94,6592.94,6592.94,6592.94,0.0
2018-04-21 00:00:00,8847.07,8847.07,8847.07,8847.07,0.0
2018-04-21 01:00:00,8847.07,8847.07,8847.07,8847.07,0.0
2018-05-12 01:00:00,8459.5,8459.5,8459.5,8459.5,0.0
2018-05-12 02:00:00,8459.5,8459.5,8459.5,8459.5,0.0
2018-05-19 00:00:00,8230.0,8230.0,8230.0,8230.0,0.0
2018-05-19 01:00:00,8230.0,8230.0,8230.0,8230.0,0.0
2018-06-23 00:00:00,6073.38,6073.38,6073.38,6073.38,0.0
2018-06-23 01:00:00,6073.38,6073.38,6073.38,6073.38,0.0
2018-06-23 02:00:00,6073.38,6073.38,6073.38,6073.38,0.0
2018-07-28 00:00:00,8192.21,8192.21,8192.21,8192.21,0.0
2018-07-28 01:00:00,8192.21,8192.21,8192.21,8192.21,0.0
2018-07-28 02:00:00,8192.21,8192.21,8192.21,8192.21,0.0
2018-07-28 03:00:00,8192.21,8192.21,8192.21,8192.21,0.0
2018-09-29 01:00:00,6588.75,6588.75,6588.75,6588.75,0.0
2018-09-29 02:00:00,6588.75,6588.75,6588.75,6588.75,0.0
2018-09-29 03:00:00,6588.75,6588.75,6588.75,6588.75,0.0
2018-10-06 00:00:00,6581.37,6581.37,6581.37,6581.37,0.0
2018-10-06 01:00:00,6581.37,6581.37,6581.37,6581.37,0.0
2018-10-12 23:00:00,6202.22,6202.22,6202.22,6202.22,0.0
2018-10-13 00:00:00,6202.22,6202.22,6202.22,6202.22,0.0
2018-10-20 00:00:00,6386.29,6386.29,6386.29,6386.29,0.0
2018-10-20 01:00:00,6386.29,6386.29,6386.29,6386.29,0.0
2018-10-20 02:00:00,6386.29,6386.29,6386.29,6386.29,0.0
2018-11-10 01:00:00,6336.76,6336.76,6336.76,6336.76,0.0
2018-11-10 02:00:00,6336.76,6336.76,6336.76,6336.76,0.0
2018-12-01 17:00:00,4221.7,4221.7,4221.7,4221.7,0.0
2018-12-01 18:00:00,4221.7,4221.7,4221.7,4221.7,0.0
2018-12-08 01:00:00,3390.33,3390.33,3390.33,3390.33,0.0
2018-12-08 02:00:00,3390.33,3390.33,3390.33,3390.33,0.0
2018-12-08 03:00:00,3390.33,3390.33,3390.33,3390.33,0.0
2018-12-08 04:00:00,3390.33,3390.33,3390.33,3390.33,0.0
2019-02-02 01:00:00,3441.88,3441.88,3441.88,3441.88,0.0
2019-02-02 02:00:00,3441.88,3441.88,3441.88,3441.88,0.0
2019-02-16 00:00:00,3567.12,3567.12,3567.12,3567.12,0.0
2019-02-16 01:00:00,3567.12,3567.12,3567.12,3567.12,0.0
2019-06-01 00:00:00,8516.2,8516.2,8516.2,8516.2,0.0
2019-06-01 01:00:00,8516.2,8516.2,8516.2,8516.2,0.0
2019-06-01 02:00:00,8516.2,8516.2,8516.2,8516.2,0.0
2019-07-01 23:00:00,10451.1,10451.1,10451.1,10451.1,0.0
2019-07-02 00:00:00,10451.1,10451.1,10451.1,10451.1,0.0
2019-07-02 01:00:00,10451.1,10451.1,10451.1,10451.1,0.0
2019-07-02 02:00:00,10451.1,10451.1,10451.1,10451.1,0.0
2019-07-02 03:00:00,10451.1,10451.1,10451.1,10451.1,0.0
2019-07-02 04:00:00,10451.1,10451.1,10451.1,10451.1,0.0
2019-07-02 05:00:00,10451.1,10451.1,10451.1,10451.1,0.0
2019-08-09 00:00:00,11843.87,11843.87,11843.87,11843.87,0.0
2019-08-09 01:00:00,11843.87,11843.87,11843.87,11843.87,0.0
2019-12-06 01:00:00,7372.94,7372.94,7372.94,7372.94,0.0
2019-12-06 02:00:00,7372.94,7372.94,7372.94,7372.94,0.0
2020-02-07 01:00:00,9773.11,9773.11,9773.11,9773.11,0.0
2020-02-07 02:00:00,9773.11,9773.11,9773.11,9773.11,0.0
2020-08-21 00:00:00,11842.43,11842.43,11842.43,11842.43,0.0
2020-08-21 01:00:00,11842.43,11842.43,11842.43,11842.43,0.0
2020-12-11 01:00:00,18265.92,18265.92,18265.92,18265.92,0.0
2020-12-11 02:00:00,18265.92,18265.92,18265.92,18265.92,0.0
2021-11-12 16:00:00,63192.24,63192.24,63192.24,63192.24,0.0
2021-11-12 17:00:00,63192.24,63192.24,63192.24,63192.24,0.0
2021-12-10 14:00:00,49094.3,49094.3,49094.3,49094.3,0.0
2021-12-10 15:00:00,49094.3,49094.3,49094.3,49094.3,0.0
2021-12-10 16:00:00,49094.3,49094.3,49094.3,49094.3,0.0
2021-12-10 17:00:00,49094.3,49094.3,49094.3,49094.3,0.0
2021-12-10 18:00:00,49094.3,49094.3,49094.3,49094.3,0.0
2021-12-10 19:00:00,49094.3,49094.3,49094.3,49094.3,0.0
2021-12-10 20:00:00,49094.3,49094.3,49094.3,49094.3,0.0
2022-12-16 04:00:00,17470.0,17470.0,17470.0,17470.0,0.0
2022-12-16 06:00:00,17470.0,17470.0,17470.0,17470.0,0.0
2022-12-16 07:00:00,17470.0,17470.0,17470.0,17470.0,0.0
2022-12-16 08:00:00,17470.0,17470.0,17470.0,17470.0,0.0
2022-12-16 09:00:00,17470.0,17470.0,17470.0,17470.0,0.0
2022-12-20 16:00:00,16905.42,16905.42,16905.42,16905.42,0.0
2022-12-20 17:00:00,16905.42,16905.42,16905.42,16905.42,0.0
2023-04-11 01:00:00,29672.25,29672.25,29672.25,29672.25,0.0
2023-04-11 02:00:00,29672.25,29672.25,29672.25,29672.25,0.0
2023-04-21 00:00:00,28200.0,28200.0,28200.0,28200.0,0.0
2023-04-21 01:00:00,28200.0,28200.0,28200.0,28200.0,0.0
2023-04-21 02:00:00,28200.0,28200.0,28200.0,28200.0,0.0
2023-04-21 03:00:00,28200.0,28200.0,28200.0,28200.0,0.0
2023-04-21 04:00:00,28200.0,28200.0,28200.0,28200.0,0.0
2023-04-21 05:00:00,28200.0,28200.0,28200.0,28200.0,0.0
2023-04-21 06:00:00,28200.0,28200.0,28200.0,28200.0,0.0
2023-04-21 07:00:00,28200.0,28200.0,28200.0,28200.0,0.0
2023-04-21 08:00:00,28200.0,28200.0,28200.0,28200.0,0.0
2023-05-02 01:00:00,28076.58,28076.58,28076.58,28076.58,0.0
2023-05-02 02:00:00,28076.58,28076.58,28076.58,28076.58,0.0
2023-11-07 08:00:00,34899.21,34899.21,34899.21,34899.21,0.0
2023-11-07 09:00:00,34899.21,34899.21,34899.21,34899.21,0.0
2023-11-07 10:00:00,34899.21,34899.21,34899.21,34899.21,0.0
2023-12-15 08:00:00,42610.0,42610.0,42610.0,42610.0,0.0
2023-12-15 09:00:00,42610.0,42610.0,42610.0,42610.0,0.0
2023-12-15 16:00:00,41948.81,41948.81,41948.81,41948.81,0.0
2023-12-15 17:00:00,41948.81,41948.81,41948.81,41948.81,0.0
2024-03-09 16:00:00,68316.95,68316.95,68316.95,68316.95,0.0
2024-03-09 17:00:00,68316.95,68316.95,68316.95,68316.95,0.0
2024-03-19 08:00:00,64200.0,64200.0,64200.0,64200.0,0.0
2024-03-19 09:00:00,64200.0,64200.0,64200.0,64200.0,0.0
2024-04-13 14:00:00,67732.06,67732.06,67732.06,67732.06,0.0
2024-04-13 15:00:00,67732.06,67732.06,67732.06,67732.06,0.0
2024-04-20 14:00:00,63986.32,63986.32,63986.32,63986.32,0.0
2024-04-20 15:00:00,63986.32,63986.32,63986.32,63986.32,0.0
2024-04-20 16:00:00,63986.32,63986.32,63986.32,63986.32,0.0
2024-04-20 17:00:00,63986.32,63986.32,63986.32,63986.32,0.0
2024-04-20 18:00:00,63986.32,63986.32,63986.32,63986.32,0.0
2024-05-27 03:00:00,68529.79,68529.79,68529.79,68529.79,0.0
2024-05-27 04:00:00,68529.79,68529.79,68529.79,68529.79,0.0
